#separator:comma
#html:true
#deck column:1
#tags column:10
JLPT (N1~N5)::N1::N1核心,自尊心,②,名,[sound:googletts-b83a3033-f002e157-1c1dd0a4-ad2a9e2a-a4e8745c.mp3],じそんしん,自尊心,［例］,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,死体,⓪,名,[sound:googletts-109a9a0a-2eb01d8f-2e258381-0594ac0c-02fa84a5.mp3],したい,尸体,［例］〜遺棄（いき）／抛尸,N2,N2 N2核心
JLPT (N1~N5)::N3::N3核心,次第,⓪,名,[sound:googletts-b9db2f24-b1f6d3e8-918db17f-140f1a90-5601eb1d.mp3],しだい,顺序；情况，缘由,［例］事の〜を話す／讲述事情的来龙去脉,N3,N3 N3核心
JLPT (N1~N5)::N1::N1核心,辞退,①,名・他動3,[sound:googletts-d726438a-5381f8d5-f62131fa-e0b5608c-0d09de09.mp3],じたい,推辞，谢绝,［例］出場を〜する／谢绝出场,N1,N1 N1核心
JLPT (N1~N5)::N3::N3核心,事態,①,名,[sound:azure-e612f9cc-42653e94-b0452ee6-82658035-916c72aa.mp3],じたい,事态，局势,［例］〜の推移を見守（みまも）る／观察事态的变化,N3,N3 N3核心
JLPT (N1~N5)::N2::N2核心,次第に,⓪,副,[sound:googletts-053be4bc-41a4aaf8-7614c375-c6beceab-105fd703.mp3],しだいに,渐渐，缓缓地,［例］〜冬が近づく／冬天的脚步渐近,N2,N2 N2核心
JLPT (N1~N5)::N1::N1核心,慕う,⓪②,他動1,[sound:googletts-7ae954cc-f0bd81c2-b0232fc9-da68c25c-94d645a8.mp3],したう,想念；追随；景仰,［例］亡き友人を〜／怀念故友,N1,N1 N1核心
JLPT (N1~N5)::N1::N1扩展,下請け,⓪,名・他動3,[sound:googletts-4b9c2e2c-e38d5883-b9a0c6c0-af53a6ae-a6b8bafe.mp3],したうけ,承包，转包,［例］,N1,N1 N1扩展
JLPT (N1~N5)::N2::N2核心,下書き,⓪,名・他動3,[sound:googletts-d7ffec41-efda45bb-f724bbd0-e6e18da1-17f6a156.mp3],したがき,草稿；打底稿,［例］,N2,N2 N2核心
JLPT (N1~N5)::N1::N1扩展,従って,⓪③,接,[sound:azure-d2d06a7e-76f1e3c4-46f72cc6-a4875532-cfa7ce5b.mp3],したがって,因此，因而,［例］,N1,N1 N1扩展
JLPT (N1~N5)::N2::N2扩展,自宅,⓪,名,[sound:googletts-340e8cd1-44c26904-9560fd77-9166032b-2e8372c4.mp3],じたく,私宅，自己的房子,［例］,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1核心,下心,③,名,[sound:azure-6510e99f-0daca735-883139df-2c0a21d9-edcb1a9b.mp3],したごころ,用心，企图,［例］〜がある／别有用心,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,下地,⓪,名,[sound:googletts-77e9122a-88cf0bff-50bf856d-1db24345-c62a3e75.mp3],したじ,基础；资质,［例］化粧〜／粉底,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,下調べ,③⓪,名・他動3,[sound:googletts-f8110ab7-03741b77-6006e237-3f4e2f4a-02713622.mp3],したしらべ,预先调查,［例］現地に行って〜をする／去当地进行预先调查,N1,N1 N1核心
JLPT (N1~N5)::N1::N1扩展,したたか,⓪②,ナ形・副,[sound:googletts-b63f385e-13755db4-e8ae3624-61906e94-0b94019c.mp3],したたか,难对付；猛烈,［例］〜なやつ／难对付的家伙<br>［類］手強い（てごわい）／难对付的,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1核心,仕立てる,③,他動2,[sound:googletts-da85226d-b3251735-6230355b-9ca1584a-1e9d20f0.mp3],したてる,缝制衣服；培养；准备（特别的载具）,［例］息子を一人前の医者に〜／把儿子培养成出色的医生,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,下取り,⓪,名・他動3,[sound:googletts-76b9f4bc-c40828cc-a635b143-0096c455-2e72b906.mp3],したどり,以旧换新,［例］〜販売／以旧换新销售,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,下火,⓪,名,[sound:azure-6746823b-ba6e6b34-7fbbf455-e78fa512-8f306aea.mp3],したび,火势渐微；势头衰弱,［例］人気が〜になる／人气渐弱,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,下町,⓪,名,[sound:azure-da17ee91-7d9cf9cd-1c28a81c-98ed8390-fb5ba4cd.mp3],したまち,商业手工业者居住区,［例］,N2,N2 N2核心
JLPT (N1~N5)::N2::N2扩展,下回る,⓪④,自動1,[sound:azure-08078763-629ecc6d-4741217e-24a17ca1-36be60f5.mp3],したまわる,低于，在……以下,［例］予想を〜結果／不如预想的结果<br>［対］上回る（うわまわる）／超出，超过,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1扩展,下役,⓪,名,[sound:googletts-ebedf565-2391360e-571c54dd-243ae495-c3c5dd74.mp3],したやく,部下，下属,［対］上役（うわやく）／上级，上司,N1,N1 N1扩展
JLPT (N1~N5)::N2::N2核心,自治,①,名,[sound:azure-882be2ad-78c67e90-8ee12d1f-3beea8d9-4539bef2.mp3],じち,自治,［例］,N2,N2 N2核心
JLPT (N1~N5)::N1::N1扩展,質屋,②,名,[sound:googletts-2be5e8e4-ccc749ce-41858524-5a2d231f-66a1d600.mp3],しちや,当铺,［例］,N1,N1 N1扩展
JLPT (N1~N5)::N2::N2扩展,視聴,⓪,名・他動3,[sound:googletts-05ddf047-d74ad085-98b0923d-c088f04b-0941cf74.mp3],しちょう,收看；关注,［例］デジタル放送を〜する／收看数字电视,N2,N2 N2扩展
JLPT (N1~N5)::N2::N2扩展,市町村,②,名,[sound:googletts-7c14f5bb-a951ce3a-0bebad6d-c563142c-e0945aa6.mp3],しちょうそん,市、町和村,［例］〜組合（くみあい）／市町村工会,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1扩展,実益,⓪,名,[sound:googletts-2a48b1b6-11d49cf1-19d046c2-541fca3f-0a99ddae.mp3],じつえき,实际利益,［例］趣味と〜を兼ねる／兴趣与实益兼而有之,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1核心,失格,⓪,名・自動3,[sound:googletts-19da34fe-5287ef61-4c12d83c-8d12620e-4584651f.mp3],しっかく,不够格；失去资格,［例］親として〜だ／作为父母，不够格,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,質疑,②①,名・自動3,[sound:hypertts-1a65675f0ef2b2a86ec04cb957759632e8fa86c6ba14e205fdba4e8e.mp3],しつぎ,质疑，质问,［例］〜応答の時間／答疑时间,N1,N1 N1核心
JLPT (N1~N5)::N1::N1扩展,失脚,⓪,名・自動3,[sound:googletts-1ed29f43-e64dae7a-eb73f45c-60caa36b-1979b389.mp3],しっきゃく,失足，下台,［例］議会での失言で、〜した／因议会上的失言而下台,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1扩展,実況,⓪,名,[sound:googletts-47bb08dd-ef4772db-f83cc4fa-bd95b6d7-ceb07f51.mp3],じっきょう,实况,［例］〜中継／实况转播,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1核心,実業家,⓪,名,[sound:googletts-64b20c5e-cb6f1a55-809d8fd0-3ed594c0-f3290624.mp3],じつぎょうか,实业家,［例］,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,シック,①,ナ形,[sound:googletts-befbf589-3fd06031-f3f11bd9-a64baac7-89041740.mp3],(英) chic,雅致,［例］〜な装（よそお）い／典雅的穿着,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,じっくり,③,副,[sound:azure-d19fc141-abb34637-77bdd451-9fde55e0-8f931f01.mp3],じっくり,慢慢地，仔细地,［例］〜と考える／仔细考虑,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,湿気,⓪③,名,[sound:googletts-b825cd1e-e3bf41be-84acd432-83bb2214-1f97ed28.mp3],しっけ,湿气，潮气,［例］〜を防ぐ／防潮,N2,N2 N2核心
JLPT (N1~N5)::N1::N1核心,躾,⓪,名,[sound:googletts-f1c266d7-f7e3d1a8-60a67ae9-3348a334-bfc5f8e1.mp3],しつけ,（对孩子的）教育，教养,［例］家庭での〜／家庭教育,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,躾ける,③,他動2,[sound:googletts-34ae0020-0d3d20bb-51c137b1-e7624f69-6a456613.mp3],しつける,教育，教养,［例］子どもを厳しく〜／严格教育孩子,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,しつこい,③,イ形,[sound:azure-3b98fe37-917c4537-8390bb55-9e9530fc-67dfbd3b.mp3],しつこい,浓烈的；纠缠不休的,［例］しつこく聞く／追根问底,N2,N2 N2核心
JLPT (N1~N5)::N1::N1扩展,失効,⓪,名・自動3,[sound:googletts-cc4a58c7-ffeec168-3f8083c6-b4dabd63-2459166d.mp3],しっこう,失效,［例］契約が〜する／合同失效,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1扩展,執行,⓪,名・他動3,[sound:googletts-3943457a-4839f2dd-c7dc02f8-5ee15beb-968acc9a.mp3],しっこう,执行,［例］死刑を〜する／执行死刑,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1扩展,実在,⓪,名・自動3,[sound:googletts-7a757f58-b929053d-4b677575-6e6e6ff4-6a811249.mp3],じつざい,实际存在,［例］〜の人物／现实中的人物,N1,N1 N1扩展
JLPT (N1~N5)::N3::N3核心,実施,⓪,名・他動3,[sound:googletts-4e147c6e-2cd4938c-200f37d8-d149ca65-8b74e5ef.mp3],じっし,施行；举行,［例］試験を〜する／举行考试,N3,N3 N3核心
JLPT (N1~N5)::N1::N1核心,実質,⓪,名,[sound:googletts-202023ed-e15945d8-34e455de-3a2382a6-b4ef5bec.mp3],じっしつ,实质,［例］〜的な違い／实质性的不同,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,実情,⓪,名,[sound:googletts-b55bd268-cd3c97c5-cf898434-c62a59ff-44327c90.mp3],じつじょう,实际状况,［例］,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,実践,⓪,名・他動3,[sound:azure-54418e73-31d5374d-a9f87c91-8bf6816a-81522f5a.mp3],じっせん,实践,［例］理論を〜に移す／将理论付诸实践,N1,N1 N1核心
JLPT (N1~N5)::N1::N1扩展,実践的,⓪,ナ形,[sound:azure-c68d033d-164e3667-37a10dc2-4a63ab52-45b78c7b.mp3],じっせんてき,实践性的,［例］〜な経験を積（つ）む／积累实际经验,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1核心,質素,①,名・ナ形,[sound:azure-220ef8a1-b7ed0d5a-e5e3b834-edd58adb-409bdefc.mp3],しっそ,简单，朴素,［例］〜な生活／简朴的生活<br>［対］贅沢（ぜいたく）／奢侈，铺张浪费,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,実態,⓪,名,[sound:azure-58bb4661-fff4afd7-cdd96e85-dbfe58d3-16b32707.mp3],じったい,实态，实际情况,［例］〜を明らかにする／弄清实际情况,N1,N1 N1核心
JLPT (N1~N5)::N2::N2扩展,実体,⓪,名,[sound:azure-04caeb80-d5b28126-0fb6fca5-dcad8264-b3adf813.mp3],じったい,实体，本质,［例］,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1核心,失調,⓪,名,[sound:googletts-00dc72d5-82dfd9b6-1002adff-7c816d26-57377c97.mp3],しっちょう,失调，失去平衡,［例］栄養〜／营养失衡,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,嫉妬,⓪③,名・他動3,[sound:googletts-5c0a037d-d394bec7-462ea3b1-9c98eacb-9718b584.mp3],しっと,嫉妒，羡慕,［例］〜に燃える／充满嫉恨,N1,N1 N1核心
JLPT (N1~N5)::N2::N2扩展,しっとり,③,副・自動3,[sound:azure-83d2af7d-28701dd3-5ec02fc3-e80997d5-14e35c0f.mp3],しっとり,湿润；恬静,［例］〜タイプの化粧水／保湿型的化妆水,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1核心,実費,⓪,名,[sound:googletts-b9094e4c-0d7884d3-6e84c0f0-fa7e57e8-32c5b0dc.mp3],じっぴ,实际费用；原价,［例］交通費は〜を支給する／交通费按实际费用支付,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,執筆,⓪,名・自他動3,[sound:azure-8891a6d2-f931c191-91288f14-95e46c8d-15a06bdc.mp3],しっぴつ,执笔，写文章,［例］論文を〜する／写论文,N2,N2 N2核心
JLPT (N1~N5)::N2::N2核心,実物,⓪,名,[sound:azure-f505de29-b87b4b13-76011bee-366d4ffe-3fd79ecb.mp3],じつぶつ,实物,［例］〜を見てから判断する／见过实物之后再判断,N2,N2 N2核心
JLPT (N1~N5)::N1::N1扩展,執拗,⓪,名・ナ形,[sound:googletts-16bed433-a6dbf500-96b3736d-537de283-af3a506a.mp3],しつよう,固执；纠缠不休,［例］〜に主張する／固执己见,N1,N1 N1扩展
JLPT (N1~N5)::N2::N2核心,実例,⓪,名,[sound:azure-3e0c7204-5c212ef4-b022f4a7-0168988e-ef07ca0f.mp3],じつれい,实例，实际的例子,［例］〜を挙（あ）げる／举实例,N2,N2 N2核心
JLPT (N1~N5)::N1::N1扩展,しでかす,③,他動1,[sound:googletts-9a232599-16afb0ea-048e559f-ee2660ea-7ef12d22.mp3],しでかす,做出，干出（不好的事）,［例］とんでもないことを〜／干出离谱的事情,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1核心,指摘,⓪,名・他動3,[sound:googletts-b1134016-489dd77a-119183e4-9789b01a-ead327f3.mp3],してき,指出，指正,［例］欠点を〜する／指出缺点,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,私鉄,⓪,名,[sound:googletts-287602e8-88356887-a97c5b6c-beb44176-3ef856b5.mp3],してつ,私铁，民营铁路,［対］国鉄（こくてつ）／国铁，国有铁路,N2,N2 N2核心
JLPT (N1~N5)::N1::N1核心,視点,⓪,名,[sound:googletts-429989a3-a3a22c92-5399fc5f-5cab7431-aaaecc93.mp3],してん,观点，角度,［例］〜を変える／换个角度（考虑）,N1,N1 N1核心
JLPT (N1~N5)::N2::N2扩展,時点,①⓪,名,[sound:googletts-d122f814-718bfe94-32fcaf8d-7de455b8-bbdefdd9.mp3],じてん,时间点,［例］現〜／现阶段,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1核心,自転,⓪,名・自動3,[sound:googletts-f56fba7e-3ac0453e-93589a02-4b166f7a-5b82f50c.mp3],じてん,自转,［対］公転（こうてん）／公转,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,児童,①,名,[sound:azure-4c55c5a2-7862e509-788879f6-d3029faf-708d2e95.mp3],じどう,儿童,［例］〜劇／儿童剧,N2,N2 N2核心
JLPT (N1~N5)::N1::N1核心,自動詞,②,名,[sound:googletts-6ddc1183-e202eb49-3a6f3651-ec10ec01-3278fcac.mp3],じどうし,自动词,［対］他動詞（たどうし）／他动词,N1,N1 N1核心
JLPT (N1~N5)::N2::N2扩展,しとしと,①②,副,[sound:azure-042c63b5-9e7e5dc0-5f9c5974-b6ec7e2e-068819a3.mp3],しとしと,淅淅沥沥地，静静地落下,［例］雨が〜降っている／雨淅淅沥沥地下着,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1核心,淑やか,②,ナ形,[sound:googletts-f92110cd-c9f4dae9-32cdf139-2772d5ee-455c99a8.mp3],しとやか,端庄，文静,［例］〜に振る舞う／举止端庄,N1,N1 N1核心
JLPT (N1~N5)::N1::N1扩展,しどろもどろ,④⓪,ナ形,[sound:googletts-ac197a9b-bc65d463-e4d8865c-dbb521df-e3cbe2e2.mp3],しどろもどろ,乱七八糟，语无伦次,［例］〜に答える／语无伦次地回答,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1扩展,品薄,⓪,名・ナ形,[sound:googletts-5dc6a1c9-46d36a53-f01e2d77-18b8f499-5be80283.mp3],しなうす,缺货,［例］マスクが〜になる／口罩缺货,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1核心,萎びる,⓪,自動2,[sound:hypertts-8f1895be81a87c9326c96525f53e7e716fa438675be3acc5a84561d0.mp3],しなびる,枯萎，蔫,［例］野菜が〜／蔬菜蔫了,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,しなやか,②,ナ形,[sound:googletts-c64ff96c-a9f21c04-9cae0e08-66e12619-1f196970.mp3],しなやか,柔软；灵活,［例］〜な体／柔韧的身体<br>［類］柔軟（じゅうなん）／柔软；灵活,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,シナリオ,⓪,名,[sound:googletts-ed4da7cb-ddea67af-fd515723-83209164-bc40693f.mp3],(英) scenario,脚本，剧本,［類］台本（だいほん）／剧本,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,地主,⓪,名,[sound:googletts-cd0470d8-7d62f830-a970583d-e01e7443-27fe87ee.mp3],じぬし,地主，土地的所有人,［例］,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,凌ぐ,②,他動1,[sound:hypertts-66252caa81a670e34ad675286a867102f6e1b845c008fce30a909338.mp3],しのぐ,超过；忍受,［例］暑さを〜／忍受酷暑,N1,N1 N1核心
JLPT (N1~N5)::N1::N1扩展,忍ぶ,②⓪,自他動1,[sound:googletts-ad404c6f-e5d640ab-511ceafa-5ef48149-91afc5c3.mp3],しのぶ,躲避；忍受,［例］人目（ひとめ）を〜／躲避旁人眼目,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1扩展,偲ぶ,②⓪,他動1,[sound:googletts-49448170-6798844e-de042219-94916468-b474f32c.mp3],しのぶ,追忆，缅怀,［例］昔を〜／追忆过去,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1核心,芝,⓪,名,[sound:googletts-8262f706-01bb7d79-82d95125-9d2a6f7f-eff4b120.mp3],しば,（草坪的）草,［例］,N1,N1 N1核心
JLPT (N1~N5)::N3::N3核心,支配,①,名・他動3,[sound:googletts-49bad6f0-68037352-c0c8a5b3-5f7b4023-3d765c58.mp3],しはい,支配；制约，左右,［例］感情に〜される／受感情支配,N3,N3 N3核心
JLPT (N1~N5)::N3::N3核心,芝居,⓪,名,[sound:googletts-b8bbc977-87c9e228-50812ea3-3805ca99-e25b4f55.mp3],しばい,戏剧；演技；花招,［慣］〜を打つ／演戏；耍花招,N3,N3 N3核心
JLPT (N1~N5)::N1::N1扩展,しばし,①,副,[sound:googletts-654799ba-640ad6a9-ac6a3044-1d317763-8622eecb.mp3],しばし,片刻，暂时,［例］歓声は〜続いた／欢呼声持续了一段时间,N1,N1 N1扩展
JLPT (N1~N5)::N3::N3核心,支払い,⓪,名,[sound:googletts-a3469dd1-846b77e5-8f36d84a-416d4fdb-73228c8c.mp3],しはらい,支付，付款,［例］〜方法／支付方式,N3,N3 N3核心
JLPT (N1~N5)::N1::N1扩展,市販,⓪,名・他動3,[sound:googletts-2417bf29-22c1062e-3cd1a77d-2f0432df-45601042.mp3],しはん,在市场公开出售,［例］〜の薬／在市面上出售的药,N1,N1 N1扩展
JLPT (N1~N5)::N2::N2核心,地盤,⓪,名,[sound:azure-e5de20da-dc0b2b63-b9f98ba8-24aa7018-d92b7788.mp3],じばん,地壳；地基；基地,［例］〜を固める／加固地基,N2,N2 N2核心
JLPT (N1~N5)::N1::N1扩展,シビア,②①,ナ形,[sound:googletts-d2ff47a8-67dc809b-26668936-f9efe596-7b664c45.mp3],(英) severe,严厉，毫不留情,［例］品質に対してとても〜だ／对质量要求很严格<br>［類］手厳しい（てきびしい）／严厉，毫不留情,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1核心,耳鼻科,⓪,名,[sound:googletts-b4599d7a-0891c8c1-953e6450-3e8fd3e1-ce455e06.mp3],じびか,耳鼻科,［例］,N1,N1 N1核心
JLPT (N1~N5)::N1::N1扩展,持病,⓪①,名,[sound:googletts-e29b5789-e9d9af87-1bfe3f13-b48836c1-d6b30505.mp3],じびょう,老毛病,［例］喘息（ぜんそく）という〜を持っている／有哮喘这种老毛病,N1,N1 N1扩展
JLPT (N1~N5)::N2::N2核心,しびれる,③,自動2,[sound:azure-0d58dd38-cebc1856-19f30e25-24c9e5bf-3877e3a4.mp3],しびれる,麻痹，失去知觉；发麻,［例］足が〜／脚麻,N2,N2 N2核心
JLPT (N1~N5)::N1::N1核心,渋い,②,イ形,[sound:googletts-30c497ca-67013246-1a6ffdd7-7c51dac0-b1271e5a.mp3],しぶい,味涩；素雅；不快,［例］〜顔をする／摆出一副不快的表情,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,私物,⓪,名,[sound:hypertts-71ad0ab34c15303f4160bb36ba40a98262d73ec58f63d3a466d0d0bd.mp3],しぶつ,私人物品,［例］,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,しぶとい,③,イ形,[sound:azure-70607278-05ae6904-eb6cc769-c490059b-2ad042c3.mp3],しぶとい,顽固，倔强,［例］なかなか〜やつだ／真是个倔强的家伙,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,紙幣,①,名,[sound:googletts-f31aade4-4282b32c-ea2781ed-36464f37-f28024d8.mp3],しへい,纸币，纸钞,［例］,N2,N2 N2核心
JLPT (N1~N5)::N1::N1核心,司法,⓪①,名,[sound:googletts-f8f678d1-c50fce83-063d4fcd-4e95e369-2eadf54d.mp3],しほう,司法,［例］〜試験／司法考试,N1,N1 N1核心
JLPT (N1~N5)::N3::N3核心,死亡,⓪,名・自動3,[sound:googletts-443fb3aa-18b1b763-d11efe4a-c2fea0fc-4345bc18.mp3],しぼう,死亡,［例］ 祖父[そふ]は 昨日[きのう]〜した／祖父昨天去世了,N3,N3 N3核心
JLPT (N1~N5)::N1::N1核心,志望,⓪,名・他動3,[sound:azure-e8e9617b-413d0375-ee94dc70-587b33ad-9865c9cd.mp3],しぼう,志愿，心愿,［例］〜校／志愿报考的学校,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,脂肪,⓪,名,[sound:googletts-5450d175-7da84828-04e1a665-ce083879-feebc728.mp3],しぼう,脂肪,［例］,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,萎む,⓪,自動1,[sound:googletts-018c2136-d5fdab34-28057f39-38ccf29f-bb60c335.mp3],しぼむ,枯萎；瘪,［例］風船（ふうせん）が〜／气球瘪掉,N2,N2 N2核心
JLPT (N1~N5)::N3::N3核心,資本,⓪,名,[sound:googletts-1664b217-bf22ac57-ab26522c-7a912024-0ffd3aaa.mp3],しほん,资本,［例］,N3,N3 N3核心
JLPT (N1~N5)::N2::N2核心,縞,②,名,[sound:googletts-ddc2c2c9-335b5815-deea881b-15fadeaf-ff4b83d1.mp3],しま,条纹，格纹,［例］〜模様／条纹花样,N2,N2 N2核心
JLPT (N1~N5)::N1::N1核心,始末,①,名・他動3,[sound:googletts-d65d05ab-88dedc37-92e432f3-e22d10f9-1ef42cf7.mp3],しまつ,始末；（坏的）结果；处理,［例］〜をつける／处理，善后,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,しみじみ,③,副,[sound:azure-0dbf52d4-b377bedc-1c30fc5a-5b45fb75-d8d150b1.mp3],しみじみ,深切，痛切,［例］〜と感じる／深切感受到<br>［類］つくづく／深切感到,N2,N2 N2核心
JLPT (N1~N5)::N2::N2扩展,地道,⓪,名・ナ形,[sound:azure-fc74644e-03f26b90-80e8540b-56f07770-bc0858cd.mp3],じみち,脚踏实地,［例］〜に努力する／脚踏实地努力<br>［類］着実（ちゃくじつ）／踏实；牢靠,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1核心,染みる,⓪,自動2,[sound:googletts-a1d6d8e8-c1aaa183-8274bf65-5502d2fa-a1a74a44.mp3],しみる,渗；刺痛；深感；沾染,［例］身に〜寒さ／寒冷彻骨,N1,N1 N1核心
JLPT (N1~N5)::N1::N1核心,〜じみる,,接尾,[sound:googletts-10e21563-74008cd2-3766b601-968d209b-3a66680b.mp3],〜じみる,沾上……；看来好像……,［例］汗じみたシャツ／汗湿的衬衫,N1,N1 N1核心
JLPT (N1~N5)::N2::N2扩展,じめじめ,①,副・自動3,[sound:googletts-272e3d18-21d16190-b94f1689-686b8656-ec42ccb4.mp3],じめじめ,潮湿；阴郁,［例］梅雨の時期で、部屋が〜する／由于是梅雨季节，房间很潮湿<br>［類］湿っぽい（しめっぽい）／潮湿的；忧郁的,N2,N2 N2扩展
JLPT (N1~N5)::N2::N2扩展,しめた,①,嘆,[sound:googletts-3f7d97e7-15963280-0b69b2cf-3bf56534-d4e41366.mp3],しめた,太棒了，好极了,［例］〜、うまくいったぞ／太好了，进展顺利！,N2,N2 N2扩展
JLPT (N1~N5)::N2::N2核心,湿る,⓪,自動1,[sound:googletts-065e7091-43ba62ca-5a6a3217-62ac82aa-3037ba20.mp3],しめる,潮湿；心情忧郁,［例］湿った空気／潮湿的空气,N2,N2 N2核心
JLPT (N1~N5)::N3::N3核心,占める,②,他動2,[sound:azure-18a58db0-31b88b56-393da136-180b4d95-71c5f9bc.mp3],しめる,占据，占领；占有,［例］過半数を〜／占半数以上,N3,N3 N3核心
JLPT (N1~N5)::N2::N2扩展,地面,①,名,[sound:azure-6431bd0a-4a0dba94-99188b29-f03606bd-33ea55d2.mp3],じめん,地面；土地,［例］〜に座る／坐在地面上,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1核心,地元,⓪③,名,[sound:azure-0bb62693-dee3fd71-c6357c66-32f0dacc-c95eca84.mp3],じもと,当地，本地,［例］〜出身／本地出身,N1,N1 N1核心
JLPT (N1~N5)::N2::N2核心,ジャーナリスト,④,名,[sound:googletts-04a7578b-ab3f1287-a09ae503-b3ce6608-10900d3d.mp3],(英) journalist,新闻工作者,［例］私は〜志望です／我想当一名新闻工作者,N2,N2 N2核心
JLPT (N1~N5)::N1::N1扩展,シャープ,①,名・ナ形,[sound:googletts-d08c1372-5b53dcff-87ea5c3b-6805536f-e7c1bbb0.mp3],(英) sharp,敏锐；清楚；#字,［例］彼はとても〜だ／他头脑敏锐,N1,N1 N1扩展
JLPT (N1~N5)::N1::N1扩展,謝意,①,名,[sound:googletts-d832bd27-54a337a2-0aeae04d-369dffec-a85c619c.mp3],しゃい,谢意，歉意,［例］,N1,N1 N1扩展
JLPT (N1~N5)::N2::N2核心,〜弱,,接尾,[sound:googletts-39e4509a-29d3b005-2456fdef-63021da4-3dec49e8.mp3],〜じゃく,不足……,［例］1メートル〜飛んだ／跳了不到一米高,N2,N2 N2核心
JLPT (N1~N5)::N2::N2核心,蛇口,⓪,名,[sound:azure-f0872191-d0364794-3efea371-f0987ffa-f3a5f488.mp3],じゃぐち,水龙头,［例］〜をひねる／拧水龙头,N2,N2 N2核心
JLPT (N1~N5)::N2::N2核心,弱点,③,名,[sound:azure-0c65c69d-e76ec5ca-6fe4f694-92634bb8-6ae8c795.mp3],じゃくてん,弱点，缺点,［例］相手の〜をつかむ／抓住对手的缺点<br>［類］欠点（けってん）／缺点,N2,N2 N2核心
JLPT (N1~N5)::N1::N1扩展,釈明,⓪,名・他動3,[sound:googletts-2fa5fc69-bf058e09-f8009d16-3a42f28e-764fba31.mp3],しゃくめい,申明，辩解,［例］疑惑について〜する／就嫌疑进行辩解,N1,N1 N1扩展
JLPT (N1~N5)::N2::N2扩展,借家,⓪,名,[sound:azure-54000c79-c8c5119f-24176d79-ac37d082-f2312d15.mp3],しゃくや,租赁房,［例］〜に住む／住在租的房子里,N2,N2 N2扩展
JLPT (N1~N5)::N1::N1核心,社交,⓪,名,[sound:googletts-7e40b81b-11d8fcb8-b03d0359-2d7b046c-18516231.mp3],しゃこう,社交，交际,［例］,N1,N1 N1核心
JLPT (N1~N5)::N1::N1扩展,謝罪,⓪,名・自他動3,[sound:googletts-bb59a05a-ce8e8c02-8fefa263-c8bcd12c-2ee67b94.mp3],しゃざい,谢罪，道歉,［例］被害者に〜する／向受害人道歉,N1,N1 N1扩展
